"Title","Genre","Type","Airing_Start","Airing_End","Members","Normalized_Members","Log_Members","Popularity","Normalized_Popularity","Log_Popularity","Score","Normalized_Score","Ranked","Anime_Rating","Episode_Category","Genre_Count"
"Plastic Memories","['Sci-Fi', 'Drama', 'Romance']","TV","Apr 2015","Jun 2015",465541,0.24879,13.0509575971931,156,0.00962,5.05624580534831,8,0.79703,587,7.93,"Medium",3
"Plastic Neesan","['Comedy', 'School', 'Seinen']","ONA","May 2011","Jul 2012",141760,0.07574,11.8618978199901,785,0.04865,6.66695679242921,7.31,0.68317,2518,7.25,"Short",3
"Platonic Chain","['Sci-Fi', 'Slice of Life']","TV","Oct 2002","Mar 2003",1875,0.00097,7.53689712956617,8097,0.50236,8.99937239659211,5.67,0.41254,9395,5.65,"Medium",2
"Platonic Chain: Web","['Sci-Fi', 'Slice of Life']","Special","Sep 2003","Sep 2003",462,0.00022,6.13772705408623,11166,0.69279,9.32071827944579,5.76,0.42739,9123,5.74,"Short",2
"Plawres Sanshirou","['Adventure', 'Sports', 'Mecha', 'School', 'Sci-Fi', 'Shounen']","TV","Jun 1983","Feb 1984",2600,0.00136,7.86365126544865,7333,0.45495,8.90027634863127,7.53,0.71947,1634,7.35,"Long",6
"Play Ball","['Action', 'Sports', 'Shounen']","TV","Jul 2005","Sep 2005",670,0.00033,6.50876913697168,10340,0.64154,9.24387185518498,6.13,0.48845,7862,6.07,"Medium",3
"Play Ball","['Action', 'Sports', 'Shounen']","TV","Jul 2005","Sep 2005",670,0.00033,6.50876913697168,10340,0.64154,9.24387185518498,6.13,0.48845,7862,6.07,"Medium",3
"Pokemon","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Apr 1997","Nov 2002",365780,0.19547,12.8097900726386,247,0.01526,5.51342874616498,7.42,0.70132,2029,7.34,"Long",5
"Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","May 2006","May 2006",7358,0.0039,8.9036793329266,4910,0.3046,8.49923286603924,7.05,0.64026,3610,6.9,"Short",4
"Pokemon 3D Adventure: Mew wo Sagase!","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Mar 2005","Mar 2005",8095,0.0043,8.99912539152725,4742,0.29418,8.46442512587758,7.19,0.66337,3012,7.02,"Short",4
"Pokemon Advanced Generation","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Nov 2002","Sep 2006",110604,0.05908,11.6137205750051,1013,0.06279,6.92165818415113,7.17,0.66007,3101,7.09,"Long",5
"Pokemon Best Wishes!","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","TV","Sep 2010","Jun 2012",56210,0.03001,10.9368677462666,1746,0.10828,7.46565531013406,6.54,0.55611,5883,6.39,"Long",5
"Pokemon Best Wishes! Season 2","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","TV","Jun 2012","Jan 2013",35201,0.01878,10.4688581781539,2342,0.14526,7.7591874385078,6.55,0.55776,5823,6.4,"Medium",5
"Pokemon Best Wishes! Season 2: Decolora Adventure","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Apr 2013","Sep 2013",22552,0.01202,10.0236233737761,3017,0.18714,8.01234963932779,6.41,0.53465,6509,6.28,"Medium",5
"Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Oct 2013","Oct 2013",5478,0.0029,8.60867788153842,5541,0.34376,8.62011072542292,6.75,0.59076,4858,6.66,"Short",5
"Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Mar 2014","Mar 2014",4778,0.00252,8.47198659857816,5867,0.36399,8.67726913926287,6.64,0.57261,5400,6.54,"Short",5
"Pokemon Best Wishes! Season 2: Episode N","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Jan 2013","Apr 2013",24362,0.01299,10.1008208669505,2900,0.17988,7.9728107841214,6.83,0.60396,4475,6.67,"Medium",5
"Pokemon Black and White 2: Introduction Movie","['Action', 'Fantasy', 'Kids']","ONA","May 2012","May 2012",12409,0.0066,9.42625787819865,3961,0.24572,8.2845042272585,7.55,0.72277,1570,7.44,"Short",3
"Pokemon Crystal: Raikou Ikazuchi no Densetsu","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Dec 2001","Dec 2001",18833,0.01003,9.84341902607001,3288,0.20396,8.09833884618906,6.95,0.62376,4005,6.87,"Short",5
"Pokemon Diamond & Pearl","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","TV","Sep 2006","Sep 2010",80828,0.04317,11.3000910910072,1342,0.08321,7.20266119652324,7.24,0.67162,2793,7.21,"Long",5
"Pokemon Diamond & Pearl: Clip Show","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Sep 2006","Sep 2006",1900,0.00098,7.55013534248843,8078,0.50118,8.99702338147971,6.35,0.52475,6831,6.21,"Short",5
"Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu","['Adventure', 'Fantasy', 'Kids']","ONA","Nov 2012","Nov 2012",2152,0.00112,7.67461749736436,7789,0.48325,8.96059613886479,6.35,0.52475,6832,6.27,"Short",3
"Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!","['Adventure', 'Fantasy']","Special","Sep 2006","Sep 2006",11411,0.00607,9.34242071233339,4110,0.25496,8.32142158689788,6.57,0.56106,5729,6.5,"Short",2
"Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken","['Adventure', 'Fantasy', 'Kids']","Special","Apr 2009","Apr 2009",7853,0.00417,8.96877823513796,4782,0.29666,8.4728232436803,6.78,0.59571,4706,6.69,"Short",3
"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai","['Adventure', 'Fantasy']","Special","Sep 2007","Sep 2007",8907,0.00473,9.09470502837726,4552,0.28239,8.42354163533478,6.68,0.57921,5204,6.59,"Short",2
"Pokemon Generations","['Action', 'Adventure', 'Fantasy', 'Game', 'Kids']","ONA","Dec 2016","Feb 2017",26167,0.01395,10.1722925692182,2776,0.17219,7.9291264873068,7.56,0.72442,1547,7.46,"Medium",5
"Pokemon Housoukyoku","['Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Dec 2002","Sep 2004",20658,0.01101,9.93590633879163,3138,0.19465,8.05165955684195,6.92,0.61881,4105,6.84,"Medium",4
"Pokemon Introductory Recap","['Fantasy', 'Kids']","Movie","Jul 1998","Jul 1998",7768,0.00412,8.95789673495042,4814,0.29865,8.47949132423223,6.61,0.56766,5544,6.45,"Short",2
"Pokemon Masters: Trainers Great Gathering Special Animation","['Action', 'Game', 'Kids', 'Fantasy']","ONA","Jun 2019","Jun 2019",289,0.00012,5.66988092298052,12441,0.7719,9.42883312507496,6.27,0.51155,7209,6.25,"Short",4
"Pokemon Movie 01: Mewtwo no Gyakushuu","['Action', 'Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 1998","Jul 1998",155025,0.08283,11.9513481237698,717,0.04443,6.57646956904822,7.67,0.74257,1225,7.63,"Short",6
"Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan","['Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 1999","Jul 1999",118622,0.06337,11.6837056759176,946,0.05864,6.85329909318608,7.43,0.70297,1985,7.35,"Short",5
"Pokemon Movie 03: Kesshoutou no Teiou Entei","['Action', 'Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 2000","Jul 2000",111706,0.05967,11.6236346509541,1007,0.06242,6.91572344863131,7.16,0.65842,3144,7.08,"Short",6
"Pokemon Movie 04: Celebi Toki wo Koeta Deai","['Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 2001","Jul 2001",92833,0.04959,11.4385682309841,1174,0.07278,7.06902342657826,7.01,0.63366,3775,6.91,"Short",5
"Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Movie","Jul 2002","Jul 2002",69878,0.03732,11.1545204538995,1502,0.09314,7.31521838975297,7.27,0.67657,2677,7.17,"Short",5
"Pokemon Movie 06: Nanayo no Negaiboshi Jirachi","['Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 2003","Jul 2003",62662,0.03346,11.0455264407939,1615,0.10015,7.38770923908104,6.85,0.60726,4388,6.75,"Short",5
"Pokemon Movie 07: Rekkuu no Houmonsha Deoxys","['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","Movie","Jul 2004","Jul 2004",69693,0.03722,11.1518695098295,1505,0.09332,7.31721240835984,7.05,0.64026,3611,6.97,"Short",6
"Pokemon Movie 08: Mew to Hadou no Yuusha Lucario","['Action', 'Adventure', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 2005","Jul 2005",72160,0.03854,11.1866550127336,1466,0.0909,7.29097477814298,7.36,0.69142,2295,7.3,"Short",5
"Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy","['Action', 'Adventure', 'Kids', 'Drama', 'Fantasy']","Movie","Jul 2006","Jul 2006",53318,0.02847,10.8840480194281,1812,0.11237,7.50273821075485,6.92,0.61881,4106,6.81,"Short",5
"Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Movie","Jul 2007","Jul 2007",65841,0.03516,11.0950132115603,1567,0.09717,7.35755620091035,7.32,0.68482,2470,7.26,"Short",6
"Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi","['Action', 'Adventure', 'Fantasy', 'Kids']","Movie","Jul 2008","Jul 2008",52598,0.02808,10.8704523871382,1833,0.11368,7.51425465281641,7.03,0.63696,3687,6.91,"Short",4
"Pokemon Movie 12: Arceus Choukoku no Jikuu e","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Movie","Jul 2009","Jul 2009",49526,0.02644,10.810273254396,1906,0.11821,7.55328660560042,7.09,0.64686,3438,7.01,"Short",6
"Pokemon Movie 13: Genei no Hasha Zoroark","['Action', 'Adventure', 'Fantasy', 'Kids']","Movie","Jul 2010","Jul 2010",41090,0.02193,10.6235443984029,2152,0.13347,7.67461749736436,7.01,0.63366,3776,6.87,"Short",4
"Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Movie","Jul 2011","Jul 2011",25712,0.01371,10.154751979567,2802,0.1738,7.93844555116479,6.75,0.59076,4859,6.62,"Short",5
"Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Movie","Jul 2011","Jul 2011",30420,0.01623,10.3228884383828,2552,0.15829,7.84502441724148,6.75,0.59076,4807,6.62,"Short",5
"Pokemon Movie 15: Kyurem vs. Seikenshi","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Movie","Jul 2012","Jul 2012",25062,0.01336,10.1291479339746,2852,0.1769,7.9561263512135,6.53,0.55446,5945,6.43,"Short",6
"Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2013","Jul 2013",22672,0.01209,10.0289300682266,3012,0.18683,8.0106915391303,6.49,0.54785,6134,6.34,"Short",5
"Pokemon Movie 17: Hakai no Mayu to Diancie","['Adventure', 'Kids', 'Fantasy']","Movie","Jul 2014","Jul 2014",20082,0.0107,9.90762896503668,3206,0.19887,8.07309119969315,6.6,0.56601,5587,6.46,"Short",3
"Pokemon Movie 18: Ring no Choumajin Hoopa","['Adventure', 'Fantasy', 'Kids']","Movie","Jul 2015","Jul 2015",20909,0.01114,9.94798279242268,3133,0.19434,8.05006542291597,6.67,0.57756,5253,6.5,"Short",3
"Pokemon Movie 19: Volcanion to Karakuri no Magearna","['Adventure', 'Kids', 'Fantasy']","Movie","Jul 2016","Jul 2016",13431,0.00715,9.50539519875738,3847,0.23864,8.2553088117856,6.87,0.61056,4299,6.61,"Short",3
"Pokemon Movie 20: Kimi ni Kimeta!","['Action', 'Adventure', 'Comedy', 'Kids']","Movie","Jul 2017","Jul 2017",23820,0.0127,10.0783228235562,2939,0.1823,7.98616486033273,7.2,0.66502,2974,7.08,"Short",4
"Pokemon Movie 21: Minna no Monogatari","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Game', 'Kids']","Movie","Jul 2018","Jul 2018",13321,0.00709,9.49717208297312,3868,0.23995,8.26075135470051,7.35,0.68977,2345,7.18,"Short",6
"Pokemon Movie 22: Mewtwo no Gyakushuu Evolution","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2019","Jul 2019",4896,0.00259,8.49637805170232,5816,0.36082,8.66853994391076,6.55,0.55776,5824,6.08,"Short",5
"Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation","['Action', 'Adventure', 'Fantasy', 'Kids']","ONA","Nov 2014","Nov 2014",6791,0.0036,8.82350072799118,5090,0.31577,8.53522955390234,6.91,0.61716,4149,6.8,"Short",4
"Pokemon Ranger: Hikari no Kiseki","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Feb 2010","Mar 2010",7033,0.00373,8.85851081303393,5011,0.31087,8.51959031601596,6.54,0.55611,5884,6.42,"Short",4
"Pokemon Sun & Moon","['Action', 'Game', 'Kids', 'Fantasy', 'School']","TV","Nov 2016","Nov 2019",45012,0.02403,10.714706615921,2033,0.12609,7.61775957660851,7.17,0.66007,3050,6.82,"Long",5
"Pokemon XY","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","TV","Oct 2013","Oct 2015",69173,0.03694,11.144380348461,1522,0.09438,7.32843735289516,7.38,0.69472,2210,7.28,"Long",5
"Pokemon XY SP: Road to Kalos","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Oct 2013","Oct 2013",4829,0.00255,8.48260174664662,5846,0.36268,8.67368398817567,6.44,0.5396,6358,6.43,"Short",5
"Pokemon XY&Z","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Oct 2015","Oct 2016",49461,0.0264,10.8089599769744,1922,0.1192,7.56164174558878,7.75,0.75578,1019,7.63,"Long",5
"Pokemon XY&Z","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","TV","Oct 2015","Oct 2016",49461,0.0264,10.8089599769744,1922,0.1192,7.56164174558878,7.75,0.75578,1019,7.63,"Long",5
"Pokemon XY&Z Specials","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","Special","Nov 2016","Nov 2016",4871,0.00257,8.49125980938973,5831,0.36175,8.67111527368849,7.09,0.64686,3436,7.02,"Short",5
"Pokemon XY&Z: Subete no Nazo wo Tokiakase!","['Action', 'Adventure', 'Fantasy', 'Kids']","Special","Dec 2015","Dec 2015",2587,0.00135,7.85864065562079,7360,0.45663,8.90395107205871,6.62,0.56931,5501,6.56,"Short",4
"Pokemon XY: Hoopa no Odemashi Daisakusen!!","['Comedy', 'Fantasy', 'Kids']","Special","Apr 2015","May 2015",2887,0.00151,7.96831950001272,7110,0.44111,8.86939815988352,6.17,0.49505,7671,6.12,"Short",3
"Pokemon XY: Koukoku no Princess Diancie","['Comedy', 'Fantasy', 'Kids']","Special","Jul 2014","Jul 2014",4595,0.00242,8.43294163896865,5948,0.36901,8.6909784171879,6.32,0.5198,6973,6.26,"Short",3
"Pokemon XY: Mega Evolution","['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","Special","Apr 2014","Oct 2015",18457,0.00983,9.82325315982552,3329,0.2065,8.11072758297449,7.54,0.72112,1595,7.43,"Short",5
"Pokemon XY: New Year's Eve 2014 Super Mega Special","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Dec 2014","Dec 2014",2506,0.00131,7.82684209815829,7426,0.46072,8.9128772876693,6.4,0.533,6569,6.32,"Short",5
"Pokemon XY: New Year Special","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Dec 2013","Dec 2013",3612,0.0019,8.19229373114764,6553,0.40655,8.78783082925876,6.38,0.5297,6668,6.29,"Short",5
"Pokemon XY: Odemashi Ko Majin Hoopa","['Action', 'Fantasy', 'Kids']","OVA","Jun 2015","Jun 2015",3912,0.00206,8.27205962221041,6356,0.39433,8.75731184693641,6.4,0.533,6570,6.31,"Short",3
"Pokemon XY: Sora no Hahen","['Adventure', 'Fantasy', 'Kids']","Movie","Jul 2014","Jul 2014",4526,0.00239,8.41781474743596,5999,0.37218,8.69951474821019,6.83,0.60396,4476,6.73,"Short",3
"Pokemon: Aki no Special","['Action', 'Adventure', 'Kids', 'Fantasy']","Special","Oct 1997","Oct 1997",433,2e-04,6.07304453410041,11340,0.70359,9.33617975681533,5.98,0.4637,8428,5.64,"Short",4
"Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Jul 2003","Jul 2003",9968,0.0053,9.2072355570227,4349,0.26979,8.37793112408273,6.63,0.57096,5453,6.53,"Short",4
"Pokemon: Meloetta no Kirakira Recital","['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Music']","Movie","Jul 2012","Jul 2012",6184,0.00327,8.72988228482659,5286,0.32793,8.57300625623545,6.55,0.55776,5825,6.44,"Short",5
"Pokemon: Mewtwo - Kakusei e no Prologue","['Adventure', 'Fantasy', 'Kids']","Special","Jul 2013","Jul 2013",6222,0.00329,8.73600738456922,5277,0.32738,8.57130251706327,6.8,0.59901,4616,6.68,"Short",3
"Pokemon: Mewtwo! Ware wa Koko ni Ari","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']","Special","Dec 2000","Dec 2000",55039,0.02939,10.9158154726072,1775,0.11008,7.48211892355212,7.12,0.65182,3317,7.05,"Short",6
"Pokemon: Odoru Pokemon Himitsu Kichi","['Comedy', 'Fantasy', 'Kids']","Movie","Jul 2003","Jul 2003",8721,0.00463,9.07360384840271,4585,0.28444,8.43076346341785,6.59,0.56436,5638,6.48,"Short",3
"Pokemon: Pichu to Pikachu","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2000","Jul 2000",31861,0.017,10.3691693561328,2474,0.15345,7.81399567500279,6.74,0.58911,4915,6.69,"Short",4
"Pokemon: Pika Pika Hoshizora Camp","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2002","Jul 2002",13874,0.00738,9.53784393861464,3786,0.23486,8.2393294279018,6.6,0.56601,5588,6.51,"Short",4
"Pokemon: Pikachu Koori no Daibouken","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2008","Aug 2008",4784,0.00253,8.47324130388705,5858,0.36343,8.67573421954479,6.48,0.5462,6179,6.34,"Short",4
"Pokemon: Pikachu no Dokidoki Kakurenbo","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2001","Jul 2001",11205,0.00596,9.32420462812523,4143,0.25701,8.32941678393932,6.55,0.55776,5826,6.49,"Short",4
"Pokemon: Pikachu no Fushigi na Fushigi na Daibouken","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2010","Aug 2010",4481,0.00236,8.40782465436087,6014,0.37311,8.70201162840878,6.43,0.53795,6407,6.32,"Short",4
"Pokemon: Pikachu no Fuyuyasumi","['Adventure', 'Comedy', 'Fantasy', 'Kids']","OVA","Dec 1998","Dec 1998",10877,0.00578,9.29449767998291,4183,0.25949,8.33902300574476,6.59,0.56436,5639,6.52,"Short",4
"Pokemon: Pikachu no Fuyuyasumi (2000)","['Adventure', 'Comedy', 'Fantasy', 'Kids']","OVA","Dec 1999","Dec 1999",6672,0.00354,8.80582481290361,5119,0.31757,8.54090971803355,6.5,0.5495,6090,6.43,"Short",4
"Pokemon: Pikachu no Fuyuyasumi (2001)","['Adventure', 'Comedy', 'Fantasy', 'Kids']","OVA","Dec 2000","Dec 2000",6565,0.00348,8.78966009806154,5153,0.31968,8.54752839121231,6.49,0.54785,6135,6.41,"Short",4
"Pokemon: Pikachu no Kirakira Daisousaku!","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2009","Aug 2009",5088,0.00269,8.53483662658883,5713,0.35443,8.65067458279072,6.41,0.53465,6510,6.31,"Short",4
"Pokemon: Pikachu no Natsumatsuri","['Action', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2004","Aug 2004",5273,0.00279,8.57054436691323,5631,0.34934,8.63621989783788,6.38,0.5297,6669,6.28,"Short",4
"Pokemon: Pikachu no Natsuyasumi","['Comedy', 'Fantasy', 'Kids']","Movie","Jul 1998","Jul 1998",27170,0.01449,10.2099055070431,2714,0.16834,7.90654723236804,6.84,0.60561,4426,6.81,"Short",3
"Pokemon: Pikachu no Obake Carnival","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2005","Aug 2005",4819,0.00254,8.48052920704465,5834,0.36194,8.67162954472066,6.4,0.533,6571,6.3,"Short",4
"Pokemon: Pikachu no Summer Bridge Story","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2011","Aug 2011",3806,0.002,8.2445967563825,6421,0.39836,8.76748487464946,6.35,0.52475,6833,6.23,"Short",4
"Pokemon: Pikachu no Wanpaku Island","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2006","Aug 2006",8042,0.00427,8.99255742690407,4756,0.29505,8.46737249643228,6.52,0.55281,5993,6.42,"Short",4
"Pokemon: Pikachu Tanken Club","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Aug 2007","Aug 2007",5024,0.00265,8.52218073292728,5743,0.35629,8.65591111072806,6.38,0.5297,6670,6.28,"Short",4
"Pokemon: Pikachu Tankentai","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 1999","Jul 1999",19156,0.01021,9.8604234630651,3258,0.2021,8.08917567883756,6.59,0.56436,5640,6.54,"Short",4
"Pokemon: Pikachu to Eievui Friends","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2013","Jul 2013",6371,0.00337,8.75966867102994,5223,0.32403,8.56101867095627,6.92,0.61881,4107,6.8,"Short",4
"Pokemon: Pikachu to Pokemon Ongakutai","['Adventure', 'Kids', 'Fantasy']","Movie","Jul 2015","Jul 2015",3153,0.00165,8.05642676752298,6907,0.42852,8.84043543926657,6.29,0.51485,7112,6.2,"Short",3
"Pokemon: Pikachu, Kore Nan no Kagi?","['Adventure', 'Comedy', 'Fantasy', 'Kids']","Movie","Jul 2014","Jul 2014",3879,0.00204,8.26359043261732,6376,0.39557,8.76045304631527,6.45,0.54125,6311,6.34,"Short",4
"Pokemon: Senritsu no Mirage Pokemon","['Adventure', 'Comedy', 'Fantasy', 'Kids']","ONA","Oct 2006","Oct 2006",20083,0.0107,9.9076787571546,3193,0.19806,8.06902932877496,6.54,0.55611,5885,6.47,"Short",4
"Pokemon: The Origin","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Oct 2013","Oct 2013",148257,0.07921,11.9067092783045,748,0.04635,6.61873898351722,7.84,0.77063,847,7.76,"Short",5
"Pokemon: The Origin","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Special","Oct 2013","Oct 2013",148257,0.07921,11.9067092783045,748,0.04635,6.61873898351722,7.84,0.77063,847,7.76,"Short",5
"Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!","['Adventure', 'Comedy', 'Fantasy', 'Kids']","OVA","Jul 2012","Jul 2012",3051,0.0016,8.02355239240435,6987,0.43348,8.85194967125395,6.3,0.5165,7063,6.18,"Short",4
"Pokemon: Yadoking no Ichinichi","['Fantasy', 'Kids']","Special","Jan 2000","Jan 2000",8918,0.00474,9.09593911166621,4549,0.2822,8.422882511945,6.19,0.49835,7590,6.09,"Short",2
"Pokonyan!","['Comedy', 'Fantasy', 'Kids', 'Magic']","TV","Apr 1993","Mar 1996",562,0.00027,6.33327962813969,10716,0.66487,9.279586544713,6.66,0.57591,5300,6.61,"Long",4
